,LowerBound FoldChange,Maximum Likelihood FoldChange,Upperbound FoldChange,Conservative Estimate FoldChange,Uncorrected Z-Score,Z-Score Corrected for Multiple Testing,symbol,OvaryLog2FC,WTLog2FC,UsedForOrdering,EmbryonicallyDimorphic
ENSMUSG00000020456,0.792522701046445,5.43444137860419,8.03844453918535,0.792522701046445,2.29882182089729,0.347421820634489,Ogdh,0.0145667560208715,0.569765081834184,no,no
ENSMUSG00000070883,0.603826819844911,3.77391762403069,6.18922490341031,0.603826819844911,2.29840997063335,0.347421820634489,Ccdc173,-0.094677778502529,5.43912840604317,no,no
ENSMUSG00000058258,0.792522701046445,5.69861561228633,8.56679300654963,0.792522701046445,2.2968264481747,0.34698418813746,Idi1,-3.17016682536405,-0.75177679164753,no,no
ENSMUSG00000039046,0.717044348565827,4.98157126372048,7.54783524806138,0.717044348565827,2.29605614219658,0.346830907566338,Usp6nl,-0.352056458354178,0.29885526881254,no,no
ENSMUSG00000026494,1.01895775848828,5.39670220236386,7.69879195302258,1.01895775848828,2.29324956092712,0.342089680195498,Kif26b,-0.776144022510118,-0.344883976140684,no,no
ENSMUSG00000026029,0.603826819844911,5.88731149348787,8.34035794910779,0.603826819844911,2.29247612354724,0.342089680195498,Casp8,0.648289119719815,-3.0227964267285,no,yes
ENSMUSG00000003452,0.528348467364296,3.88713515275159,7.96296618670472,0.528348467364296,2.28831608477917,0.337375415056599,Bicd1,-0.67128339681754,-2.26111660229843,no,no
ENSMUSG00000048503,0.717044348565827,4.4909619725965,7.132704309418,0.717044348565827,2.28814958886665,0.337375415056599,Tmem136,-1.47310521233014,-4.31423168956706,no,no
ENSMUSG00000020029,0.679305172325522,4.64191867755774,8.11392289166595,0.679305172325522,2.2842287333573,0.33380799751228,Nudt4,0.505856543988582,2.62153240402985,no,no
ENSMUSG00000024826,0.717044348565827,4.75513620627864,7.2836610143792,0.717044348565827,2.28403557809656,0.33380799751228,Dpf2,-0.0234293902513497,0.130735736648079,no,no
ENSMUSG00000056919,0.792522701046445,4.75513620627864,7.2836610143792,0.792522701046445,2.28385192999293,0.33380799751228,Cep162,-0.388730981940096,2.07105600879932,no,no
ENSMUSG00000031360,0.641565996085215,4.5287011488368,8.26487959662719,0.641565996085215,2.2819002079119,0.33380799751228,Ctps2,-0.402836384743185,-3.30265302459602,no,no
ENSMUSG00000026526,0.830261877286749,6.00052902220877,8.8309672402318,0.830261877286749,2.28035581668342,0.33380799751228,Fh1,-0.46125518400226,-1.15765482783168,no,no
ENSMUSG00000061898,0.905740229767361,6.56661666581338,9.32157653135578,0.905740229767361,2.27848653147499,0.33380799751228,Rbak,0.0573835394817886,-1.49037581001218,no,no
ENSMUSG00000024867,0.830261877286749,6.03826819844907,8.37809712534809,0.830261877286749,2.27783870514919,0.33380799751228,Pip5k1b,1.71390808975028,-0.737080579035922,no,no
ENSMUSG00000051306,0.603826819844911,5.28348467364296,7.54783524806138,0.603826819844911,2.27566778935064,0.333556221423176,Usp42,0.641851604731364,2.78433947853146,no,no
ENSMUSG00000043177,0.717044348565827,5.09478879244142,7.66105277678228,0.717044348565827,2.27539158228841,0.333556221423176,NA,-0.221139053503335,-0.156668907164667,no,no
ENSMUSG00000022557,0.754783524806134,6.75531254701492,8.86870641647211,0.754783524806134,2.27457971571651,0.333556221423176,Bop1,0.198428369974512,0.513723402026009,no,no
ENSMUSG00000029385,0.679305172325522,4.98157126372048,7.51009607182104,0.679305172325522,2.2744441357542,0.333556221423176,Ccng2,-0.500789609179445,-1.99308376820821,no,no
ENSMUSG00000029162,0.528348467364296,4.79287538251898,7.2459218381389,0.528348467364296,2.27423499055952,0.333556221423176,Khk,-0.799918893000638,-2.52806543790821,no,no
ENSMUSG00000031885,1.13217528720921,5.47218055484449,7.73653112926288,1.13217528720921,2.26935751907677,0.326129362034337,Cbfb,-0.251429847922067,-1.72953655541688,no,no
ENSMUSG00000035620,0.717044348565827,6.30244243213125,8.52905383030933,0.717044348565827,2.26803675974485,0.326129362034337,Ric8b,0.101611325926316,-1.83935853662127,no,no
ENSMUSG00000021384,0.641565996085215,5.17026714492202,7.62331360054198,0.641565996085215,2.26762178119395,0.326129362034337,Susd3,2.02968900455983,0.00672498540921883,no,no
ENSMUSG00000000826,0.528348467364296,4.11357021019343,7.66105277678228,0.528348467364296,2.26727279268986,0.326129362034337,Dnajc5,0.63679780145494,-1.20485875348766,no,no
ENSMUSG00000033715,0.603826819844911,3.84939597651129,9.62348994127822,0.603826819844911,2.26329505456062,0.319863370881376,Akr1c14,-3.91434419023376,-6.65908881752714,no,no
ENSMUSG00000019797,0.528348467364296,3.81165680027099,6.30244243213125,0.528348467364296,2.26250053071536,0.319863370881376,1700021F05Rik,-0.83078029998004,0.14631992458528,no,no
ENSMUSG00000031783,0.641565996085215,4.79287538251898,7.51009607182104,0.641565996085215,2.2621436770097,0.319863370881376,Polr2c,-0.305884284143409,-0.388747142092078,no,no
ENSMUSG00000029283,1.13217528720921,6.71757337077462,9.09514147391394,1.13217528720921,2.26019026266475,0.316557666750012,Cdc7,-0.661889781700345,0.0965574408681336,no,no
ENSMUSG00000073490,0.603826819844911,5.43444137860419,8.07618371542565,0.603826819844911,2.24749293271711,0.301063969798001,AI607873,0.408932098202893,-1.52443716718583,no,no
ENSMUSG00000029233,0.603826819844911,4.03809185771283,6.60435584205369,0.603826819844911,2.24555632928438,0.301063969798001,Srd5a3,0.0868370879054498,-1.92756255222303,no,no
ENSMUSG00000051427,0.679305172325522,5.20800632116232,7.66105277678228,0.679305172325522,2.24387036062039,0.299250407761668,Ccdc157,-0.486242339930883,1.83670145687488,no,no
ENSMUSG00000073411,0.452870114883684,3.62296091906945,8.00070536294505,0.452870114883684,2.2408555750442,0.297906229177874,H2-D1,-0.0938333805217417,-2.09851527611106,no,no
ENSMUSG00000040003,0.528348467364296,3.66070009530975,6.11374655092971,0.528348467364296,2.24070202086924,0.297906229177874,Magi2,0.659888391748907,1.64727790192517,no,no
ENSMUSG00000028150,0.415130938643373,5.81183314100723,8.03844453918535,0.415130938643373,2.23832495248893,0.295706987064296,Rorc,2.19110716626587,-2.43150176109382,no,no
ENSMUSG00000003534,0.452870114883684,4.34000526763527,6.64209501829399,0.452870114883684,2.23824740632995,0.295706987064296,Ddr1,2.77603447273119,-0.776256818484382,no,no
ENSMUSG00000022009,0.679305172325522,6.00052902220877,8.30261877286749,0.679305172325522,2.2368571412016,0.293787235261209,Nufip1,0.190341409614254,0.234963683670817,no,no
ENSMUSG00000060647,0.452870114883684,3.88713515275159,6.37792078461185,0.452870114883684,2.23561192005943,0.292241282366523,NA,0.463150493031985,2.14376252885217,no,no
ENSMUSG00000013766,0.528348467364296,4.71739703003834,7.54783524806138,0.528348467364296,2.23207787067652,0.286519839275663,Ly6g6e,-0.493215438752987,-3.4660322641148,no,no
ENSMUSG00000021365,0.5660876436046,6.98174760445676,9.01966312143331,0.5660876436046,2.23146798000255,0.286519839275663,Nedd9,0.336534900583836,-3.05347471648682,no,yes
ENSMUSG00000031010,0.377391762403065,3.24556915666638,6.41565996085215,0.377391762403065,2.22783919658442,0.284229355909055,Usp9x,1.00799612366669,-0.801843345271177,no,no
ENSMUSG00000032112,0.528348467364296,4.4909619725965,7.51009607182104,0.528348467364296,2.22671582038771,0.284229355909055,Trappc4,-0.239957278340334,0.567677197666927,no,no
ENSMUSG00000022263,0.452870114883684,3.73617844779039,8.8309672402318,0.452870114883684,2.22601293914452,0.284229355909055,Trio,1.58505539684761,-0.220963977447598,no,no
ENSMUSG00000026260,0.452870114883684,3.84939597651129,7.66105277678228,0.452870114883684,2.2259333539495,0.284229355909055,Ndufa10,-0.387287936564655,-0.942410260673628,no,no
ENSMUSG00000017733,0.490609291123988,4.64191867755774,6.90626925197613,0.490609291123988,2.22543304899717,0.284229355909055,Eppin,4.26788621295966,5.15765148796568,no,no
ENSMUSG00000030036,0.5660876436046,4.90609291123988,7.43461771934044,0.5660876436046,2.22204330822038,0.277047206568232,Mogs,-1.0583651875224,-1.61985293732516,no,no
ENSMUSG00000042572,0.452870114883684,3.73617844779039,6.37792078461185,0.452870114883684,2.2182002516895,0.270326616935725,Ube2q1,-0.0388353768140189,0.564697999258824,no,no
ENSMUSG00000022895,0.415130938643373,4.56644032507711,7.05722595693736,0.415130938643373,2.21675128235538,0.270160525618456,Ets2,-0.736462294829083,-4.2020068910876,no,no
ENSMUSG00000004789,0.905740229767361,6.56661666581338,9.17061982639455,0.905740229767361,2.21633081835221,0.270160525618456,Dlst,0.106172410695835,0.0650176124836841,no,no
ENSMUSG00000048040,0.339652586162761,3.24556915666638,6.49113831333278,0.339652586162761,2.2162226552726,0.270160525618456,Arxes2,-0.224389087311514,-2.66693451115206,no,no
ENSMUSG00000045896,0.717044348565827,5.69861561228633,9.13288065015425,0.717044348565827,2.2141257343654,0.267993863730421,Paip2b,0.0438035834889232,0.525548951478272,no,no
ENSMUSG00000028187,0.452870114883684,3.96261350523223,6.49113831333278,0.452870114883684,2.21212684580811,0.265179499997421,Rpf1,-0.410152238354165,-0.0893393959074819,no,no
ENSMUSG00000026627,0.603826819844911,6.67983419453429,9.01966312143331,0.603826819844911,2.2069251627421,0.258136736416537,Tmem206,0.298422998746814,-0.680504947101249,no,no
ENSMUSG00000005370,0.377391762403065,6.03826819844907,8.68001053527057,0.377391762403065,2.20577177534333,0.257654879903049,Msh6,-0.901920239683221,-0.305413324124864,no,no
ENSMUSG00000058793,0.5660876436046,5.39670220236386,8.03844453918535,0.5660876436046,2.20461786503485,0.25711638595002,Cds2,0.62360833374693,-0.624053798207812,no,no
ENSMUSG00000036992,0.452870114883684,5.32122384988326,7.66105277678228,0.452870114883684,2.20155488539759,0.25711638595002,Nxt1,-1.11242335194864,2.59182242901806,no,no
ENSMUSG00000086429,0.452870114883684,5.73635478852663,8.07618371542565,0.452870114883684,2.20104533173689,0.25711638595002,Gt(ROSA)26Sor,-0.70144078884768,0.323411121454954,no,no
ENSMUSG00000041426,0.415130938643373,4.83061455875928,7.39687854310014,0.415130938643373,2.20032518643799,0.25711638595002,Hibch,-1.00166139110807,-1.7345506507723,no,no
ENSMUSG00000024571,0.452870114883684,4.34000526763527,7.81200948174351,0.452870114883684,2.20001956098141,0.25711638595002,NA,-0.372979679629667,-2.27593772948386,no,no
ENSMUSG00000059743,0.415130938643373,4.03809185771283,7.54783524806138,0.415130938643373,2.19946530605298,0.25711638595002,Fdps,-3.26278341551418,-1.12075988841708,no,no
ENSMUSG00000022292,0.452870114883684,5.39670220236386,7.81200948174351,0.452870114883684,2.19869132362138,0.25711638595002,Rrm2b,0.398340391934317,-1.96164251929881,no,no
ENSMUSG00000047417,0.490609291123988,4.30226609139497,6.71757337077462,0.490609291123988,2.19219187512914,0.253560359712401,Rexo1,1.26071761885321,1.83414807899304,no,no
ENSMUSG00000028262,0.415130938643373,4.26452691515467,6.64209501829399,0.415130938643373,2.19183549570718,0.253560359712401,Clca2,3.68589374139897,-1.30479521208911,no,no
ENSMUSG00000025212,0.415130938643373,4.11357021019343,8.22714042038689,0.415130938643373,2.19124593966264,0.253560359712401,Sfxn3,1.08179825726842,-1.54687356204509,no,no
ENSMUSG00000089803,0.415130938643373,4.00035268147253,7.66105277678228,0.415130938643373,2.1909139078033,0.253560359712401,NA,-0.00290528515751838,0.382058118145122,no,no
ENSMUSG00000020432,0.452870114883684,4.07583103395313,6.79305172325522,0.452870114883684,2.19042450588174,0.253560359712401,Tcn2,-0.119228007912353,-2.05968262346146,no,no
ENSMUSG00000072640,0.490609291123988,4.64191867755774,7.3214001906195,0.490609291123988,2.18814816678106,0.253560359712401,Lyrm9,0.270638120508138,1.07001636351131,no,no
ENSMUSG00000039178,0.679305172325522,5.5853980835654,8.26487959662719,0.679305172325522,2.1880759413208,0.253560359712401,Tbc1d19,0.268449212994485,0.389892214538691,no,no
ENSMUSG00000062421,0.5660876436046,5.66087643604603,8.52905383030933,0.5660876436046,2.18751753771487,0.253560359712401,Arf2,0.18055399933161,-0.533527509596331,no,no
ENSMUSG00000028614,0.301913409922453,6.86853007573583,9.01966312143331,0.301913409922453,2.18446538564519,0.249534037975342,Ndc1,-0.708877502833891,-0.755576022710196,no,no
ENSMUSG00000031626,0.415130938643373,4.60417950131744,7.81200948174351,0.415130938643373,2.18416839928977,0.249534037975342,Sorbs2,-0.321621340378507,-3.99734187901058,no,no
ENSMUSG00000031813,0.339652586162761,5.73635478852663,8.00070536294505,0.339652586162761,2.18192902506899,0.247232165768654,Mvb12a,-0.705351038477288,-0.391541835076761,no,no
ENSMUSG00000034006,0.452870114883684,4.90609291123988,8.37809712534809,0.452870114883684,2.18104165814394,0.247232165768654,Pqlc1,-0.93300726212276,0.543093290691315,no,no
ENSMUSG00000018189,0.301913409922453,5.77409396476693,8.30261877286749,0.301913409922453,2.18087913669152,0.247232165768654,Uchl5,-0.829872770421899,1.36283449483303,no,no
ENSMUSG00000021589,0.528348467364296,5.50991973108479,7.92522701046442,0.528348467364296,2.17989394528455,0.246687166968673,Rhobtb3,0.654077915048919,-0.69086768047481,no,no
ENSMUSG00000030613,0.452870114883684,4.4909619725965,7.05722595693736,0.452870114883684,2.17867261047412,0.246687166968673,Ccdc90b,0.766795153781053,-0.492034865554172,no,no
ENSMUSG00000020664,0.377391762403065,3.62296091906945,9.39705488383638,0.377391762403065,2.17701878200595,0.244971472518176,Dld,-0.601502998671851,-0.37323228369555,no,no
ENSMUSG00000048920,0.339652586162761,4.94383208748018,7.3214001906195,0.339652586162761,2.1749647197285,0.244125279968094,Fkrp,0.125843218479758,-2.41888042934701,no,no
ENSMUSG00000034248,0.377391762403065,4.15130938643376,6.64209501829399,0.377391762403065,2.1749051703926,0.244125279968094,Slc25a37,-1.54692779768117,1.13875134617807,no,no
ENSMUSG00000066798,0.679305172325522,5.77409396476693,8.26487959662719,0.679305172325522,2.17183132332566,0.243632717340852,Zbtb6,-0.176947392786511,-0.541567054330565,no,no
ENSMUSG00000039985,0.528348467364296,6.30244243213125,10.0763600561619,0.528348467364296,2.16938144002449,0.243632717340852,Fam60a,0.464556036080149,-2.09290900992472,no,no
ENSMUSG00000024512,0.377391762403065,6.83079089949552,9.13288065015425,0.377391762403065,2.1681305659226,0.24338485348065,Dynap,NA,-5.14130686627372,no,no
ENSMUSG00000041638,0.5660876436046,6.11374655092971,8.79322806399147,0.5660876436046,2.16439901692166,0.236512718583928,Gcn1l1,1.13574696213789,1.5709934870538,no,no
ENSMUSG00000078884,0.415130938643373,4.56644032507711,6.94400842821646,0.415130938643373,2.16418145700822,0.236512718583928,NA,-0.462792564095934,-2.84288379756149,no,no
ENSMUSG00000026536,0.377391762403065,3.77391762403069,9.35931570759608,0.377391762403065,2.16342489603609,0.236512718583928,Mnda,-1.14318709137774,-4.17009502442516,no,no
ENSMUSG00000028128,0.415130938643373,6.11374655092971,8.30261877286749,0.415130938643373,2.16092762329695,0.236213061011728,F3,1.10009480625397,-2.39815956893119,no,no
ENSMUSG00000020889,0.792522701046445,5.69861561228633,8.56679300654963,0.792522701046445,2.16014856908708,0.236213061011728,Nr1d1,-0.655787168089767,-1.16288986332675,no,no
ENSMUSG00000026427,0.452870114883684,4.56644032507711,8.37809712534809,0.452870114883684,2.15999198272024,0.236213061011728,Eif2d,-0.313931202951355,-0.977999042973985,no,no
ENSMUSG00000046341,0.301913409922453,3.43426503786791,8.22714042038689,0.301913409922453,2.15935547097577,0.236213061011728,NA,-1.49354880478523,0.342987673470587,no,no
ENSMUSG00000004626,0.339652586162761,4.90609291123988,7.2836610143792,0.339652586162761,2.15895894168912,0.236213061011728,Stxbp2,-0.169586766018483,0.446379983213913,no,no
ENSMUSG00000066357,0.339652586162761,4.00035268147253,7.73653112926288,0.339652586162761,2.15812735400595,0.235550365964965,Wdr6,0.011262647855704,-1.66390112240982,no,no
ENSMUSG00000029101,0.339652586162761,5.13252796868172,7.3214001906195,0.339652586162761,2.15430811192057,0.230788217562688,Rgs12,-0.637274178172608,0.99760223825936,no,no
ENSMUSG00000046982,0.264174233682148,3.321047509147,6.37792078461185,0.264174233682148,2.15409988509395,0.230788217562688,Tshz1,-1.01420882877075,-3.32957212066346,no,no
ENSMUSG00000036932,0.452870114883684,5.73635478852663,8.15166206790625,0.452870114883684,2.15400833549057,0.230788217562688,Aifm1,-1.02521008106038,-2.57455910566178,no,no
ENSMUSG00000056698,0.641565996085215,6.41565996085215,8.8309672402318,0.641565996085215,2.15159443109572,0.230016807223287,Elmod3,-0.463295651650123,1.29807710194345,no,no
ENSMUSG00000021639,0.452870114883684,5.54765890732509,8.15166206790625,0.452870114883684,2.15089683953802,0.230016807223287,Gtf2h2,-0.748359766128704,0.379489239465657,no,no
ENSMUSG00000013539,0.377391762403065,4.22678773891436,6.79305172325522,0.377391762403065,2.1508554706847,0.230016807223287,Tango2,-0.472505011568119,-0.621371348665913,no,no
ENSMUSG00000038323,0.264174233682148,5.43444137860419,7.84974865798381,0.264174233682148,2.14944327972704,0.230016807223287,1700066M21Rik,-0.317158365696696,2.05030539070887,no,no
ENSMUSG00000056025,0.415130938643373,4.34000526763527,6.75531254701492,0.415130938643373,2.14939496793124,0.230016807223287,Clca1,1.32426319686162,0.127633681228776,no,no
ENSMUSG00000026979,0.339652586162761,5.73635478852663,8.11392289166595,0.339652586162761,2.14935657261712,0.230016807223287,Psd4,-1.89294780472398,-3.1124237424414,no,no
ENSMUSG00000042099,0.377391762403065,5.88731149348787,8.00070536294505,0.377391762403065,2.1491200361721,0.230016807223287,Kank3,0.316021076040829,1.41356081334194,no,no
ENSMUSG00000021179,0.415130938643373,5.24574549740265,7.69879195302258,0.415130938643373,2.1474156396212,0.227025581547525,Nrde2,-0.177699460311654,0.507248327680789,no,no
ENSMUSG00000040010,0.339652586162761,4.00035268147253,7.66105277678228,0.339652586162761,2.14369368927335,0.218680782634858,Slc7a5,1.15258621516437,0.769016892681245,no,yes
ENSMUSG00000074238,0.415130938643373,4.64191867755774,7.132704309418,0.415130938643373,2.14167015426101,0.216337118284441,Ap1ar,0.262326044139991,-0.494688665018738,no,no
ENSMUSG00000067034,0.452870114883684,4.18904856267406,8.90644559271241,0.452870114883684,2.14038473982628,0.214434326486378,NA,-0.216597964031666,-1.00798171917326,no,no
ENSMUSG00000015461,0.264174233682148,5.84957231724757,8.18940124414659,0.264174233682148,2.13767142811823,0.20872264533317,Atf6b,0.139584220248904,-0.719392227121649,no,no
ENSMUSG00000020134,0.339652586162761,4.00035268147253,9.09514147391394,0.339652586162761,2.13644352227705,0.207005671732636,Peli1,-0.268954109486766,-0.867305399634271,no,no
ENSMUSG00000037933,0.377391762403065,4.71739703003834,7.2836610143792,0.377391762403065,2.13532350179847,0.207005671732636,Bicd2,0.416009849229896,0.782908324660295,no,no
ENSMUSG00000037035,0.339652586162761,5.43444137860419,7.62331360054198,0.339652586162761,2.13372910840233,0.204261228234356,Inhbb,-1.96822469931854,-4.05581238830078,no,no
ENSMUSG00000045078,0.415130938643373,4.86835373499958,7.1704434856583,0.415130938643373,2.12748642664133,0.195547457148127,Rnf216,0.142220447235708,2.1830086376362,no,no
ENSMUSG00000029550,0.301913409922453,4.34000526763527,8.52905383030933,0.301913409922453,2.12587103167152,0.195307889482514,Sppl3,0.0176743065329807,0.367890981716099,no,no
ENSMUSG00000055782,0.188695881201535,6.94400842821646,9.13288065015425,0.188695881201535,2.12460924927382,0.194422019237601,Abcd2,-0.0877376651200604,-2.46099599169522,no,no
ENSMUSG00000028223,0.5660876436046,5.73635478852663,8.26487959662719,0.5660876436046,2.12385777643392,0.194422019237601,Decr1,-0.600811728853626,-2.19644990327902,no,no
ENSMUSG00000003199,0.452870114883684,5.84957231724757,8.18940124414659,0.452870114883684,2.12326987528864,0.194346433760962,Mpnd,-0.265579756426611,-2.83612204337823,no,no
ENSMUSG00000045555,0.264174233682148,6.07600737468941,8.26487959662719,0.264174233682148,2.12184406331368,0.193835864536911,Mettl24,-0.104482472224634,-1.8409390324885,no,no
ENSMUSG00000034343,0.301913409922453,4.56644032507711,7.43461771934044,0.301913409922453,2.12028371803147,0.192324618043259,Ube2f,0.528120282897133,1.79578461732174,no,no
ENSMUSG00000079020,0.377391762403065,4.83061455875928,7.73653112926288,0.377391762403065,2.11961823545144,0.192032392991092,Slc45a4,2.40030168957056,0.787027935552128,no,yes
ENSMUSG00000043154,0.339652586162761,4.75513620627864,7.88748783422412,0.339652586162761,2.11828198101184,0.189937554898014,Ppp2r3a,0.638936293729544,-1.70965954516847,no,no
ENSMUSG00000035107,0.22643505744184,4.22678773891436,6.86853007573583,0.22643505744184,2.11629512699492,0.187582788315353,Dcbld2,1.68594779711088,0.0336464262622126,no,no
ENSMUSG00000024959,0.301913409922453,4.79287538251898,7.47235689558074,0.301913409922453,2.11536556382895,0.187582788315353,Bad,-0.364545299993602,0.564106318400674,no,no
ENSMUSG00000038393,0.22643505744184,3.58522174282915,6.86853007573583,0.22643505744184,2.11490173571457,0.187582788315353,Txnip,-0.290617870823324,-2.46428403111057,no,yes
ENSMUSG00000004788,0.264174233682148,5.54765890732509,7.96296618670472,0.264174233682148,2.11463443415628,0.187582788315353,Eif2b2,0.139043395094162,0.545496131778271,no,no
ENSMUSG00000001827,0.264174233682148,5.35896302612356,7.69879195302258,0.264174233682148,2.11178753888894,0.182561739292208,Folr1,0.240377413088452,-1.41493758013423,no,no
ENSMUSG00000040520,0.264174233682148,6.60435584205369,8.90644559271241,0.264174233682148,2.11144013305579,0.182561739292208,Manea,0.74606715402178,-0.0757805275441451,no,no
ENSMUSG00000036136,0.301913409922453,5.35896302612356,7.66105277678228,0.301913409922453,2.11030557452153,0.182561739292208,Fam110c,-1.07905911024508,-2.29747239222574,no,no
ENSMUSG00000032796,0.339652586162761,4.98157126372048,9.09514147391394,0.339652586162761,2.11007047792851,0.182561739292208,Lama1,-0.27845379034462,-3.64738767840386,no,no
ENSMUSG00000050244,0.22643505744184,4.4532227963562,6.86853007573583,0.22643505744184,2.10915621063852,0.18173810778514,Heatr1,-0.088018565215048,0.994602450985918,no,no
ENSMUSG00000045435,0.339652586162761,4.64191867755774,7.3214001906195,0.339652586162761,2.10744302890842,0.178599788139359,Tmem60,-0.792199135358281,2.12532126268511,no,no
ENSMUSG00000046010,0.339652586162761,5.35896302612356,7.81200948174351,0.339652586162761,2.10590211559698,0.176596369781444,Zfp830,-0.280846685590053,1.18959253016174,no,no
ENSMUSG00000031284,0.22643505744184,5.35896302612356,7.84974865798381,0.22643505744184,2.10431556531213,0.176596369781444,Pak3,0.190712146053022,-1.06370634738177,no,yes
ENSMUSG00000078676,0.22643505744184,4.00035268147253,6.41565996085215,0.22643505744184,2.10426819331691,0.176596369781444,Casc3,0.152536575576985,0.430683669187549,no,no
ENSMUSG00000037031,0.188695881201535,6.15148572717001,8.56679300654963,0.188695881201535,2.10349034956151,0.176596369781444,Tspan15,-2.67118708725723,-3.48700480308443,no,no
ENSMUSG00000026088,0.264174233682148,3.28330833290669,5.81183314100723,0.264174233682148,2.09896072295944,0.166007589123499,Mitd1,-0.388802831514355,-2.25029211408833,no,no
ENSMUSG00000028607,0.415130938643373,6.34018160837155,8.79322806399147,0.415130938643373,2.09648228751651,0.162233804476149,Cpt2,-0.439748230989836,0.376534559590587,no,yes
ENSMUSG00000022089,0.188695881201535,5.66087643604603,8.00070536294505,0.188695881201535,2.09535971573401,0.160659812176687,Bin3,0.32043961220632,1.15925791794795,no,no
ENSMUSG00000021765,0.264174233682148,3.69843927155005,8.90644559271241,0.264174233682148,2.09433565050849,0.16015942329756,Fst,-2.77911862541316,-7.05449711306305,no,yes
ENSMUSG00000043015,0.188695881201535,5.43444137860419,7.84974865798381,0.188695881201535,2.09297368860535,0.160073978253896,Tmem194b,-0.839060489251313,1.30608163971444,no,no
ENSMUSG00000062300,0.188695881201535,4.30226609139497,6.83079089949552,0.188695881201535,2.09008070987691,0.159620278875835,Pvrl2,2.01067824278759,0.188484529116727,no,no
ENSMUSG00000020064,0.264174233682148,4.86835373499958,7.77427030550321,0.264174233682148,2.08969121227963,0.159620278875835,Herc4,0.6536676863842,1.79249636450314,no,no
ENSMUSG00000047022,0.301913409922453,5.43444137860419,8.41583630158843,0.301913409922453,2.0892125587692,0.159620278875835,Mipol1,0.538007926313907,0.607191153478361,no,no
ENSMUSG00000005354,0.264174233682148,3.88713515275159,8.18940124414659,0.264174233682148,2.08756667758969,0.159620278875835,Txn2,-0.363153819884609,0.105801026571033,no,no
ENSMUSG00000026439,0.188695881201535,4.03809185771283,6.45339913709245,0.188695881201535,2.08688707196666,0.159620278875835,Rbbp5,0.0439844935846966,-1.17051959932169,no,no
ENSMUSG00000016664,0.22643505744184,3.92487432899192,7.69879195302258,0.22643505744184,2.08209188862268,0.150720839807826,Pacsin2,0.0397488047925023,0.266929463320162,no,no
ENSMUSG00000027035,0.339652586162761,5.32122384988326,7.92522701046442,0.339652586162761,2.08201549113224,0.150720839807826,Cers6,-0.252361578508659,-2.29856030349539,no,no
ENSMUSG00000030469,0.339652586162761,7.01948678069706,9.39705488383638,0.339652586162761,2.07963373545427,0.147127940252252,Zfp719,-0.289686450359868,-0.999331821949818,no,no
ENSMUSG00000000959,0.264174233682148,5.20800632116232,8.03844453918535,0.264174233682148,2.07702508393156,0.141442535049653,Oxa1l,-0.225400135514694,-1.93257282308148,no,no
ENSMUSG00000019528,0.188695881201535,3.54748256658885,9.32157653135578,0.188695881201535,2.07511908374956,0.139132042095403,Gyg,-0.0209768585850434,-3.58511106570154,no,no
ENSMUSG00000028899,0.188695881201535,4.26452691515467,6.98174760445676,0.188695881201535,2.07329405508427,0.137278464568073,Taf12,-0.560413282219842,1.18574021806713,no,no
ENSMUSG00000029804,0.188695881201535,4.07583103395313,6.37792078461185,0.188695881201535,2.0729049645971,0.137278464568073,Herc3,-1.15419117498743,-2.20242329327818,no,no
ENSMUSG00000075410,0.150956704961226,4.4532227963562,6.79305172325522,0.150956704961226,2.07285196379101,0.137278464568073,Gm11744,0.423136642442347,-1.34523297378229,no,no
ENSMUSG00000027203,0.22643505744184,4.3777444438756,7.01948678069706,0.22643505744184,2.07129197567096,0.136541364519358,Dut,-1.20281240857141,-0.121460351475652,no,no
ENSMUSG00000039233,0.22643505744184,4.11357021019343,8.15166206790625,0.22643505744184,2.0688570352215,0.136541364519358,Tbce,-0.190361128008945,-0.154114244587894,no,no
ENSMUSG00000044477,0.22643505744184,4.30226609139497,6.86853007573583,0.22643505744184,2.06827559778417,0.136541364519358,Zfand3,0.423397783346819,2.25641344691172,no,no
ENSMUSG00000021905,0.22643505744184,4.30226609139497,6.90626925197613,0.22643505744184,2.06799447111812,0.136541364519358,Dph3,-0.298562376102019,0.508450941675604,no,no
ENSMUSG00000020444,0.301913409922453,5.05704961620112,7.69879195302258,0.301913409922453,2.06783704819205,0.136541364519358,Guk1,-0.425260372193334,0.724438049524086,no,no
ENSMUSG00000029090,0.22643505744184,4.56644032507711,7.43461771934044,0.22643505744184,2.06623658882485,0.133586839026131,Gpr125,0.838206148395986,-1.60112473971609,no,no
ENSMUSG00000022843,0.150956704961226,6.07600737468941,8.45357547782873,0.150956704961226,2.06286224375213,0.128625050654525,Clcn2,3.1482447583008,0.605400909694805,no,no
ENSMUSG00000027443,0.150956704961226,3.28330833290669,8.34035794910779,0.150956704961226,2.06112632261611,0.125279626257073,Cst12,2.72829730343488,0.573214510812847,no,no
ENSMUSG00000017897,0.150956704961226,4.26452691515467,6.71757337077462,0.150956704961226,2.05877762636809,0.124378063890483,Eya2,-1.44992350882486,-4.42494248202182,no,no
ENSMUSG00000024695,0.150956704961226,3.96261350523223,7.09496513317766,0.150956704961226,2.05871295065753,0.124378063890483,Zfp91,-0.0216884850669961,1.65827298040768,no,no
